骋怀	0.286396181
旋风装	0.238663484
钻空子	-0.143198091
天堑	0.238663484
灵活性	-0.250596659
这不	0.178997613
哂笑	0.346062053
虚数	-0.357995227
减价	0.238663484
喜悦	0.308858627
坚定不移	0.190930788
线装	0.238663484
测试	0.119331742
人命关天	-0.076372315
命根子	0.299365975
短浅	-0.286396181
权变	0.190930788
公子	0.143198091
酒泉	0.286396181
自觉自愿	0.238663484
抗洪	0.190930788
贫困户	-0.143198091
马到成功	0.286396181
清者自清	0.190930788
重工	0.190930788
闪光点	0.190930788
射击队	0.143198091
只需要	0.155131265
含氧量	0.143198091
言者无罪	0.143198091
揭老底	-0.250596659
大增	0.058029322
工会	0.242572628
返乡	0.250596659
工伤	-0.167064439
天之骄子不需要一睁	0.525059666
苦不堪言	-0.477326969
言犹在耳	0.286396181
农函大	-0.071599045
西	-0.114558473
在陪	0.286396181
粪便	-0.143198091
会议桌	0.095465394
光影	0.286396181
无线	-0.386634845
希特勒	-0.238663484
八字	0.214797136
践行	0.143198091
嵩山	0.668257757
无缝	0.143198091
心存疑惑	-0.133651551
有时候	0.418854415
穷骨头	-0.095465394
红帽子	-0.252983294
嗜好	0.344736144
伙伴国	-0.200477327
换取	0.107398568
港湾	0.190930788
新大陆	-0.15274463
夫妇	0.381861575
减产	-0.119331742
劳动量	0.143198091
问明	0.143198091
货运量	0.143198091
挂彩	-0.164677804
数典忘祖	-0.334128878
故里	0.31026253
拒收	-0.381861575
轻声	0.238663484
转嫁	0.085918854
妙趣横溢	0.285302307
硬币	0.334128878
如今	0.334128878
气象万千	0.381861575
最少	0.057279236
闲文	0.190930788
饶舌	0.286396181
欺压	-0.334128878
示范场	0.143198091
平方尺	0.143198091
骨灰箱	-0.167064439
昂立	-0.120922832
油然而生	0.417661098
最小	0.143198091
歌唱家	0.26372315
通都大邑	0.070439823
活该	-0.31026253
正事	0.143198091
鉴赏家	0.26372315
土里土气	-0.238663484
这样一来	0.042959427
抠抠搜搜	0.178997613
小前提	0.143198091
腰疼	-0.114558473
袭	-0.051610979
太原市	0.286396181
成竹在胸	0.286396181
见好就收	0.262529833
齐名	0.334128878
泛音	-0.381861575
贺兰山	0.668257757
贵阳市	0.286396181
满头	0.143198091
古雅	0.351829753
大舌头	-0.095465394
跳行	-0.095465394
冷冷	-0.095465394
本土	0.31026253
指引	0.286396181
村办	0.222752586
星条旗	0.334128878
几经周折	-0.114558473
手痒	0.107398568
无话可说	-0.114558473
夫妻	0.381861575
浏览	0.190930788
信誉	0.21214532
军乐团	0.286396181
减人	-0.119331742
献血	0.095465394
寿衣	0.262529833
迷离扑朔	-0.148465147
超长	0.286396181
冲刷	-0.114558473
聒噪	-0.114558473
老总	0.286396181
抽查	0.071599045
制作业	0.190930788
月子	0.033412888
歧义	-0.190930788
地震	-0.155268955
定钱	0.238663484
岿然	0.31026253
信誓	0.190930788
瞠目	-0.286396181
寝食不安	-0.171837709
裨	0.28062274
示范园	0.560859189
准保	0.143198091
天天	0.107398568
登高	0.214797136
冷僻	-0.076372315
大藏经	0.296091885
五味杂陈	-0.319809069
温柔乡	-0.238663484
捞取	-0.286396181
大珠小珠落玉盘	0.274463007
大打出手	-0.286396181
眼药	-0.417661098
立誓	-0.525059666
我能够	0.286396181
经济主体论	0.30230708
阻尼	-0.114558473
模模糊糊	-0.114558473
尽其所有	0.286396181
等等	-0.047732697
起雾	-0.143198091
近世	0.334128878
变频	-0.238663484
正中	0
屁股	0.167064439
打理	0.190930788
首级	0.143198091
冰冷	-0.20122315
冰冰	-0.167064439
血枯病	-0.238663484
受领	0.071599045
群殴	-0.477326969
朝夕	0.095465394
稍纵即逝	-0.167064439
重要日子	0.190930788
冰冻	-0.143198091
授予	0.238663484
坡道	-0.448687351
准会	0.071599045
兵士	0.286396181
着眼于	0.250596659
船工	0.178997613
演化	0.143198091
蠢	-0.286396181
等第	0.130495034
无罪	0.143198091
抗毁	0.190930788
修行	0.119331742
冰凉	-0.170613927
罪犯	-0.095465394
幸福里	0.489260143
直说	0.31026253
忍不住	-0.076372315
风雅	0.324582339
歌儿	0.143198091
封装	-0.262529833
自来	0.131264916
衔	0.33378793
由小到大	0.058029322
对视	0.254574383
冠名	0.190930788
芗剧	-0.1858393
群氓	0.019093079
陡坡	-0.076372315
冷光	-0.114558473
文人墨客	0.286396181
叙事诗	0.238663484
犯不着	-0.095465394
安静	0.275156796
拥抱	0.326352021
狗屁不通	-0.334128878
净值	0.417661098
兴头	0.178997613
续航	0.250596659
内在	0.143198091
飞行公里数	-0.357995227
责任人	0.238663484
凌云	0.15209373
广东团	0.286396181
太太	0.351761479
尽心尽力	0.286396181
不自然	-0.143198091
拥护	0.318217979
大起大落	0.286396181
自杀	-0.135404997
先应	-0.057279236
体魄	0.190930788
白骨	-0.070007955
工业	0.190930788
家里	0.351761479
衬	0.381861575
长沙市	0.286396181
正义	0.348448687
跷跷板	-0.245482441
沸沸扬扬	-0.114558473
精义	0.286396181
兴奋	0.27542386
表	0.250596659
套取	0.107398568
品类	-0.433571997
遗言	0.286396181
向量	0.143198091
衣	-0.133651551
饮茶	0.286396181
高坡	-0.076372315
归属感	0.334128878
认	-0.095465394
人生地不熟	-0.114558473
善感	0.286396181
体验	0.200928852
骚客	0.238663484
漏刻	-0.114558473
订	0.107398568
满城	0.286396181
奥博	0.357995227
面黄肌瘦	-0.178997613
簇新	0.277236947
道贺	0.250596659
随即	0.465393795
让	0.126264348
白雪	-0.190930788
讴	0.190930788
胎衣	-0.133651551
善意	0.262529833
推举	0.230579721
准予	0.107398568
鸢尾花	0.143198091
渣滓	-0.381861575
头头	0.238663484
论	0.143198091
阿拉法特	-0.238663484
唱歌	0.190930788
提心吊胆	-0.162291169
增殖	0.286396181
发问	0.011871978
红扑扑	0.263666326
粮农	0.190930788
升升降降	-0.095465394
缝纫	0.214797136
战线	-0.095465394
夫婿	0.190930788
如期而至	0.214797136
核燃料	0.286396181
珍珠	0.286396181
迎刃	0.250596659
黯然神伤	-0.206935633
对调	0.071599045
命脉	-0.076372315
尽力而为	0.286396181
农友	0.190930788
寻访	0.167064439
空间	0.190930788
井然不紊	0.286396181
诚诚恳恳	0.334128878
诠	0.071599045
指挥家	0.26372315
询	0.011871978
该	0.100422251
过剩	-0.214797136
在所不惜	-0.15274463
详	0.381861575
背街	0.190930788
跌进	0.238663484
求真务实	0.381861575
稀溜溜	0.334128878
联大	-0.071599045
绿色	0.254574383
白露	-0.057279236
舞影	0.262529833
执勤点	-0.238663484
集体主义	-0.190930788
差不多	0.143198091
戏耍	-0.632458234
特委会	0.242572628
逃难	-0.15274463
诵	0.238663484
一拥而上	-0.448687351
请	0.150896913
诸	0
难以想像	-0.133651551
损坏	-0.334128878
门板	-0.057279236
战绩	0.584725537
诽	-0.190930788
课	0.119331742
诿	-0.143198091
无聊	-0.190656911
脉脉	0.304295943
回归热	0.286396181
光带	0.286396181
西峰山	0.668257757
月山	0.668257757
机器	-0.133651551
识	0.286396181
锦缎	0.286396181
维吾尔	-0.114558473
文化大革命	-0.238663484
滩地	0.238663484
词	0.262529833
重彩	-0.114558473
檀板	-0.417661098
夸大	-0.286396181
诖	0.31026253
诗	0.143198091
道听途说	-0.095465394
诙	0.285302307
诟	-0.334128878
苍岩山	0.668257757
世世代代	0.390065632
解职	-0.147175815
量力而行	0.286396181
如何	-0.04242051
妇人	0.286396181
目视	0.254574383
嗤嗤	0.143198091
和美	0
生理盐水	0.023866348
旁落	-0.15910899
证券业	0.190930788
输出地	0.238663484
水豆腐	-0.238663484
陡增	0.1575179
救命稻草	0.238663484
精神病	-0.119331742
对象	0.286396181
小解	-0.143198091
总流量	0.143198091
多少	0.009921582
拼抢	0.334128878
地面	-0.15274463
纵论	0.238663484
拿手	0.334128878
謇	-0.105011933
凄风苦雨	-0.119331742
寿诞	0.214797136
缝缝	0.214797136
守望者	0.381861575
碉堡	-0.095465394
致敬	0.257484914
鸟瞰	0.250596659
喜与忧	-0.114558473
股值	0.417661098
女儿	0.31026253
进修	0.190930788
锦绣	0.31026253
服务站	0.095465394
臣服	-0.210023866
花丛	0.143198091
活计	0.125298329
只记得	-0.167064439
曲艺团	0.286396181
替工	0.190930788
打眼	0.128878282
警	-0.118701936
重心	0.286396181
过分	-0.133651551
圆舞曲	0.262529833
曲径	-0.286396181
探亲	0.417661098
矫正	0.143198091
岛礁	-0.076372315
居心不良	-0.190930788
偷盗	-0.26849642
极为	0.058029322
圣餐	0.238663484
闯下大祸	-0.178997613
推上	0.143198091
高呼	-0.124105012
置疑	-0.133651551
耍排场	-0.381861575
珍玩	0.286396181
民心所向	0.318217979
余香	0.297808463
救亡图存	-0.095465394
泰铢	0.334128878
微型车	0.143198091
类型	-0.433571997
重庆	0.286396181
杀鸡吓猴	-0.071599045
耐性	0.190930788
工位	0.143198091
大寒	-0.057279236
随和	0.334128878
民主革命	-0.238663484
缔约	0.107398568
发难	-0.181384248
金币	0.334128878
成约	0.286396181
听讲	-0.095465394
岚山头	0.214797136
木头	-0.114558473
障碍物	0.119331742
蓄积量	0.143198091
油香	0.286396181
工余	-0.095465394
誓死	-0.525059666
展翅	0.357995227
余风	0.286396181
联队	0.143198091
品种	-0.433571997
福利会	0.242572628
贸委会	0.242572628
外币	0.334128878
抱歉	-0.130818295
缔结	0.107398568
代代相传	0.286396181
大寨	0
体香	0.286396181
崭新	0.277236947
昆明市	0.286396181
利己主义	-0.286396181
全能型	0.286396181
群蚁附膻	0.286396181
冒名	-0.286396181
后辈	0.334128878
戳穿	-0.250596659
大将	0.238663484
商榷	-0.038186158
笼罩	0.214797136
极了	0.100238663
轮岗	0.161097852
好再	0.214797136
即兴诗	-0.334128878
尾花	0.286396181
隋唐	0.334128878
难以	-0.138424821
评头论足	-0.095465394
誊	-0.190930788
同进	-0.00477327
懒虫	0.095465394
直觉	-0.143198091
冻伤	-0.167064439
攒三聚五	-0.095465394
釜山	0.668257757
欺凌	-0.584725537
德艺双馨	0.334128878
闲杂	-0.114558473
叶黄素	-0.372315036
已不	-0.167064439
理屈词穷	-0.143198091
直观	0.238663484
受降	0.071599045
通信线	-0.095465394
罪孽深重	-0.286396181
屈膝	-0.167064439
大红人	0.262529833
九泉之下	-0.131264916
审问	-0.214797136
遗训	0.286396181
酒浆	-0.334128878
盗走	-0.26849642
实际	-0.190930788
织补	0.143198091
选错	-0.105011933
奇谈怪论	-0.214797136
满地	-0.178997613
气概不凡	0.334128878
防御	-0.105011933
随员	0.190930788
保送生	0.238663484
鸡皮	-0.286396181
马戏	-0.136038186
作风	0.095465394
狡辩	-0.238663484
堪称	0.238663484
审阅	0.190930788
经久不息	0.143198091
城乡游	0.238663484
投机倒把	-0.668257757
兴国	0.238663484
洋溢着野旷	0.286396181
放错	-0.250596659
招蜂引蝶	-0.105011933
受益者	0.161097852
随同	0.264566905
滑头	-0.238663484
骇人听闻	-0.042959427
&#22247;	-0.105011933
直言	0.31026253
大字	0.143198091
续航力	0.334128878
限定	-0.15274463
脆脆	0.286396181
座上宾	0.286396181
渴求	0.136720082
沁入心扉	0.513126492
良善	0.286396181
四言诗	0.238663484
拷打	-0.252983294
蛮力	-0.238663484
穹隆	-0.190930788
破损	-0.190930788
暑气	-0.095465394
肉刑	-0.095465394
翘板	-0.245482441
房地产业	0.190930788
津贴	0.31026253
解放战争	-0.286396181
笼统	-0.143198091
斜视	-0.560859189
大宁	0.286396181
唱法	0.190930788
渔火	0.286396181
拉帮结伙	0.071599045
船家	0.178997613
空隙	0.214797136
退隐	-0.119331742
趋附	0.167064439
流言	-0.334128878
署理	-0.501193317
光山	0.668257757
游民	-0.31026253
默念	0.334128878
月工	0.190930788
文豪	0.242641209
喘息	-0.105011933
相视	0.214797136
有线电	-0.095465394
迎候	0.336053584
红货	0.286396181
西贡	0.286396181
集体工业	0.190930788
随口	-0.190930788
军功	0.584725537
高喊	-0.124105012
风铃	0.190930788
除夕	0.250596659
军力	-0.334128878
水龙卷	-0.076372315
起风	-0.038186158
来势	0.071599045
达到	0.238663484
扣人心悬	0.334128878
简直	0.152147971
乌纱帽	0.095465394
锡伯族	-0.114558473
大家	0.381861575
鼓声	0.286396181
詈	-0.307756563
解脱	-0.119331742
孜孜追求	0.177989724
铁证	0.190930788
售票点	-0.238663484
混球	-0.381861575
座上客	0.286396181
太学	0.286396181
天真烂漫	0.381861575
盛赞	0.334128878
定量	0.143198091
球王	0.334128878
红运	0.36789103
摇鹅毛扇	0.178997613
浮夸风	0.286396181
指尖	-0.133651551
良宵	0.334128878
足银	0.238663484
迷人	0.363528114
冠军	0.417661098
滚圆	0.190930788
权位	0.143198091
流线型	0.238663484
沉默	-0.111455847
距	-0.142712673
外场	0.250596659
侧身	0.238663484
千军万马	0.238663484
舒服	0.301888372
蜷伏	-0.095465394
快车道	-0.448687351
划得来	0.214797136
各路	0.143198091
护校	-0.071599045
肃静	0.381861575
不忍心	-0.238663484
欧元	0.334128878
广播剧	-0.1858393
重头	0.238663484
跨	-0.133651551
缭绕	0.202863962
失口	-0.381861575
外在	0.143198091
戏称	0.190930788
跪	-0.167064439
进击	0.071599045
文字游戏	0.238663484
暇时	0.214797136
船户	0.178997613
铜臭	-0.286396181
胡话	-0.286396181
崇敬	0.190930788
指导	-0.133651551
堆砌	0.286396181
跺	-0.214797136
无稽	-0.357995227
珍稀	0.334128878
苟且	-0.343675418
本刊	0.143198091
品目	-0.433571997
轻骑兵	0.238663484
趋	-0.076372315
先导	0.286396181
越	0.286396181
拍拍	0.190930788
适得其反	-0.133651551
毁灭性	-0.272076372
蝴蝶装	0.238663484
隔音符号	0.286396181
脱色	-0.120922832
余韵	0.381861575
余音	0.238663484
流行	0.282418457
壳子	0.286396181
趄	0.513126492
右边	-0.262529833
决不能	-0.187350835
外国	-0.095465394
趟	0.238663484
迎合	0.238663484
骤增	0.1575179
身着	0.214797136
失去	-0.153214903
脱节	-0.167064439
倒腾	-0.095465394
西南风	0.334128878
中小学	-0.071599045
捍卫	0.238663484
良将	0.238663484
大哗	0.114558473
胁迫	-0.272076372
轻巧	0.270485282
轻工	0.190930788
兵器	-0.133651551
沙鱼	0.238663484
缩编	0.238663484
体膨胀	-0.089101034
颜面	-0.190930788
电业	0.190930788
愿闻其详	0.405727924
大哥	0.190930788
草菅人命	-0.429594272
飞轮	0.357995227
纵贯	0.071599045
处处	-0.334128878
跟进	0.143198091
假戏真做	-0.286396181
磨刀	-0.177464592
藏头露尾	-0.143198091
趾	0.31026253
密谋	-0.334128878
趱	0.167064439
趴	-0.038186158
感恩图报	0.389511046
翻新	0.336053584
寄生虫	-0.286396181
还击	-0.534606205
细语	0.238663484
赅	-0.286396181
轮廓	-0.178997613
赁	-0.286396181
赎	0.250596659
角落	-0.071599045
赍	0.182549153
制药业	0.190930788
金奖	0.214797136
为人师表	0.238663484
红遍	0.238663484
赉	0.143198091
缱绻	-0.133651551
称之为	0.222752586
公道话	0.190930788
壮实	0.286396181
精兵	0.286396181
细读	0.262529833
垦荒	0.238663484
立锥之地	0.023866348
招惹	-0.286396181
风采	0.350039777
田亩	-0.15274463
誊清	-0.190930788
等级	0.130495034
赝	-0.344152745
意中人	0.334128878
由于	0.143198091
羁留	-0.143198091
大权独揽	-0.274463007
真言	0.286396181
赤	0.190930788
独木难支	-0.143198091
赠	0.182549153
深更半夜	-0.202863962
夜不成寐	-0.133651551
翎毛	0.238663484
温泉	0.238663484
渴死	-0.30548926
夫君	0.190930788
截瘫	-0.143198091
政治家	0.26372315
血肉横飞	-0.243436754
赴	0.119331742
目送	0.238663484
姑娘家	0.334128878
辅导	0.238663484
察觉	0.143198091
偏离	-0.142712673
渤海	-0.267303103
闲心	0.143198091
蓝靛	0.238663484
石灰	-0.343675418
扯淡	-0.286396181
雁过拔毛	0.381861575
五月儿圆	0.190930788
朵儿	0.381861575
善心	0.262529833
轮式	0.238663484
无知者无畏	-0.286396181
拇指	0.190930788
拉拉	-0.262529833
泼冷水	-0.262529833
死死地	-0.114558473
商机	0.143198091
用作	0.107398568
风流人物	0.214797136
同贺	0.286396181
吊起	-0.120922832
娇滴滴	0.334128878
返青	0.668257757
马克思	-0.238663484
逍遥	0.417661098
长年累月	-0.095465394
洋快餐	0.238663484
独钟	0.143198091
嗥叫	-0.214797136
美玉	0.318217979
负	-0.014434488
浮荡	0.257756563
胜负	0.103420843
财	0.300119332
责	0.111376293
糖业	0.190930788
转弯	-0.143198091
臭气	-0.286396181
疾风暴雨	-0.238663484
货	0.143198091
清热	0.381861575
大员	0.143198091
拟态	0.238663484
老百姓	0.019093079
风量	0.143198091
商朝	0.334128878
胜败	0.103420843
田主	-0.095465394
破格	0.286396181
贮	0.250596659
秋老虎	-0.190930788
至此	-0.057279236
点点头	0.143198091
拨开	0.071599045
残留量	0.143198091
贴	0.31026253
贷	-0.219570406
致歉	-0.167064439
拨弄	-0.114558473
白晃晃	0.223813312
贻	0.182549153
抽搭	-0.182561655
贺	0.250596659
迷乱	0.238663484
天后	0.238663484
贼	-0.286396181
七言诗	0.238663484
公园	0.334128878
无穷	-0.133651551
无明火	-0.313245823
分委会	0.242572628
同路	0.095465394
抽搐	-0.124105012
警句	0.238663484
客运	-0.286396181
机具	-0.133651551
隋代	0.334128878
考察团	0.286396181
颤巍巍	-0.114558473
写入	0.286396181
爱莫能助	-0.143198091
绝对值	-0.114558473
口口声声	-0.190930788
逆转	-0.105011933
狂饮	-0.095465394
跑道	-0.448687351
跨越	0.292362768
陆地	-0.15274463
况且	-0.095465394
马尔萨斯	0.417661098
践诺	0.334128878
童谣	0.238663484
打烊	-0.131264916
跑遍	-0.095465394
绿荫	0
直达	0.238663484
议员团	0.286396181
花骨朵	0.238663484
攀附	0.167064439
造谣	-0.334128878
育人	0.119331742
小节	-0.046539379
飞速	-0.250596659
这儿	0.107398568
陪同团	0.286396181
欺侮	-0.167064439
誉满	0.322195704
鄂伦春	-0.114558473
酿成	-0.190930788
后起	0.143198091
饱经	-0.047732697
冒出	0.417661098
古人类学家	0.26372315
垃圾箱	-0.286396181
襄阳	0.286396181
不伦不类	-0.346062053
黄叶飘零	-0.095465394
进入	0.214797136
新婚燕尔	0.205847255
清澈	0.30230708
胜诉	0.250596659
适逢	0.107398568
折桂	0.232696897
弦乐队	0.143198091
逗趣	0.190930788
直辖	0.167064439
高升	0.584725537
傻气	-0.286396181
客车	0.143198091
生俘	0.429594272
运动	0.190930788
示范区	0.143198091
返利	0.190930788
酒杯	-0.119331742
外域	-0.095465394
作陪	0.286396181
可鄙	-0.296340493
绿茵	0.238663484
杭州市	0.286396181
宠辱	-0.143198091
全国	0.286396181
购销两旺	0.334128878
植根于	0.334128878
听见	0.286396181
承欢	0.286396181
檄文	-0.286396181
渐渐	0.119331742
辈子	-0.114558473
乡巴佬	-0.190930788
车影	0.262529833
非种子选手	0.381861575
陷入	-0.16070008
听觉	-0.143198091
浪船	-0.245482441
约翰逊	-0.238663484
糟了	-0.114558473
无端	-0.101829753
冲下	-0.076372315
借给	0.178997613
虎耳草	-0.095465394
颟顸	-0.334128878
显灵	0.286396181
改选	0.119331742
宜都	0.286396181
低音	-0.381861575
花卉	0.238663484
全团	0.286396181
泄露	-0.133651551
子虚乌有	-0.334128878
相连	0.214797136
跟踪	-0.190930788
中国热	0.286396181
个性化	0.286396181
完美无缺	0.31026253
南京市	0.286396181
迟钝	-0.286396181
担承	0.286396181
社会科学家	0.26372315
见多识广	0.334128878
相近	0.095465394
事已至此	-0.167064439
国泰民安	0.334128878
头号	0.318217979
大喊	-0.124105012
佛陀	0.453460621
投案	0.190930788
防备	-0.114558473
整装	0.143198091
慢走	0.178997613
迫于	-0.190171404
入土	-0.133651551
豢	0.262529833
头名	0.143198091
垃圾站	0.095465394
立身	0.286396181
举足轻重	0.334128878
星球	0.238663484
豪	0.381861575
狂风	-0.076372315
高发	-0.076372315
秉烛夜读	0.143198091
挑夫	-0.252983294
入围	0.107398568
纯中药	-0.417661098
谓	0.222752586
再则	-0.095465394
小苗	-0.107398568
献计	0.178997613
鲜艳夺目	0.31026253
古北口	0.286396181
芳华	0.238663484
阴天	-0.071599045
兑奖	0.143198091
严重者	-0.119331742
合身	0.513126492
滑坡	-0.143198091
调	-0.114558473
假公济私	-0.286396181
亮眼人	0.143198091
脱臼	-0.167064439
报春	0.107398568
醋意	-0.133651551
连锁	0.31026253
披散	-0.286396181
逃避	-0.179579719
谱	0.107398568
直选	0.119331742
十有八九	-0.071599045
小花	0.334128878
农副业	0.190930788
商标	0.238663484
坚贞	0.286396181
团体照	0.31026253
翘楚	0.270485282
谦	0.277446301
谧	0.334128878
颤音	-0.381861575
吟诗	0.334128878
谥	0.222752586
谫	0.143198091
因陋就简	-0.286396181
迅即	0.178997613
鳕鱼	0.238663484
吃请	0.334128878
言而	-0.429594272
迫	-0.143198091
骄娇	-0.250596659
通连	0.187947494
末后	0.167064439
义和团	0.286396181
香的	0.238663484
籍慰	0.143198091
童贞	0.298119104
内助	0.351761479
拂晓	0.238663484
王者	0.047732697
结识	0.286396181
违反	-0.369928401
迭出	0.417661098
罗非鱼	0.238663484
乌鲁木齐	0.286396181
间或	0.418854415
儿子	-0.334128878
旋绕	0.202863962
迁	-0.047732697
一刀两断	-0.190930788
渗沟	-0.381861575
晦气	-0.343675418
拥戴	0.318217979
还	0.060783019
这	0.000238663
高加索	0.668257757
违	-0.369928401
迓	0.336053584
返	0.334128878
迕	-0.369928401
改造	0.167064439
通通	0.178997613
不骄不躁	0.334128878
干脆利落	0.429594272
苏丹	-0.238663484
辨	-0.274463007
挑肥拣瘦	-0.143198091
拜拜	0.143198091
探口气	-0.057279236
名誉	0.21214532
暴戾	-0.27869386
辣	-0.190930788
逊于	-0.143198091
兵员	0.286396181
车技	-0.136038186
衣不蔽体	-0.143198091
只身	-0.071599045
达	0.241447892
持平	0.348448687
飞走	-0.381861575
蹩脚	-0.334128878
桃花雪	0.238663484
轻快	0.254574383
辰	0.238663484
看见	-0.047732697
陪同	0.264566905
抹杀	-0.076372315
辍	0.125298329
黑店	-0.381861575
平淡无奇	0.238663484
辉	0.266109785
奋力	0.270485282
辈	0.130495034
雷锋式	0.238663484
明白	0.300876887
罪魁祸首	-0.381861575
甄别	-0.143198091
辞	-0.103934098
大器晚成	0.286396181
横行霸道	-0.835322196
逐一	0.214797136
辗	-0.15274463
勤工助学	0.22673031
虎头虎脑	0.334128878
佣钱	-0.286396181
开采业	0.190930788
艳妆	-0.238663484
毛手毛脚	-0.15274463
演习	0.238663484
桥头堡	-0.095465394
车	0.143198091
又一次	-0.038186158
依赖	0.282084841
轧	-0.133651551
退伍	-0.119331742
受重	0.334128878
同乡会	0.242572628
陶冶	0.417661098
泳道	-0.448687351
厉鬼	-0.31026253
软	0.334128878
金子	0.334128878
精华	0.31026253
安阳	0.286396181
随从	0.190930788
拆散	-0.143198091
瞪眼	-0.286396181
像样	0.286396181
无精	-0.167064439
博采众长	0.357995227
横流	0.095465394
察访	0.071599045
不违农时	0.161097852
退伙	0.08353222
晚清	0.334128878
宁静	0.296159688
明眸	0.286396181
如梦方醒	0.250596659
楷范	0.322195704
兴味	0.286396181
天燃气	-0.238663484
亩产量	0.143198091
和和气气	0.572792363
变量	0.143198091
俘虏	0.429594272
办水热	0.286396181
生产	0.381861575
酣梦	0.143198091
奉劝	0.167064439
飞跃	0.238663484
昏眩	-0.105011933
熊熊燃烧	-0.15274463
祝福词	0.334128878
商数	-0.357995227
拐弯抹角	-0.143198091
着落	0.167064439
生人	-0.057279236
可身	0.513126492
诈骗犯	-0.095465394
迫降	-0.095465394
公而忘私	0.381861575
光头	-0.190930788
覆辙	-0.076372315
进发	-0.105011933
打照面儿	0.286396181
相貌	-0.057279236
大煞风景	-0.250596659
最妙	0.417661098
黄毛丫头	0.143198091
选举	0.238663484
拍摄	0.286396181
老板	-0.095465394
瞒心昧己	-0.334128878
涡笑	0.513126492
迂回	-0.190930788
放逐	-0.114558473
黑市	0.095465394
通邮	0.262529833
明眼人	0.143198091
兴叹	-0.190930788
机动	0.190930788
脱胶	0.08353222
而是	-0.071599045
奇功	0.668257757
真实感	0.238663484
进口	0.381861575
矿泉	0.238663484
倒行逆施	-0.632458234
说笑话	0.250596659
殖民地	-0.238663484
志在四方	0.167064439
明目	0.429594272
黑帮	-0.334128878
寻衅	-0.298329356
拔掉	-0.167064439
迫切	0.190930788
大器	0.270485282
招手	-0.095465394
防守	-0.105011933
天女散花	0.334128878
文艺复兴	0.232696897
平方差	-0.357995227
软性	0.280429594
进化	0.238663484
认为	0.119331742
温暖如春	0.307352993
狼道	-0.448687351
党团	0.286396181
奴仆	-0.262529833
拒捕	-0.381861575
时空	0.238663484
浓茶	0.334128878
恭恭敬敬	0.381861575
有失	-0.103460621
检验	0.095465394
高僧	0.465393795
先天	0.248172733
甘休	-0.133651551
补天浴日	0.297637644
奋发	0.334128878
阿娜	0.381861575
转悠	0.071599045
拜托	0.214797136
侧记	0.143198091
名诗	0.238663484
好在ＱＱ	0.178997613
春秋鼎盛	0.286396181
浓荫	0
自由自在	0.286396181
快热式	0.238663484
杂剧	-0.1858393
锦簇	0.334128878
养不起	-0.095465394
米市	0.095465394
农会	0.242572628
光大	0.357995227
使不得	-0.187350835
天堂	0.231069646
同谋	-0.334128878
我以为	0.071599045
合谋	-0.334128878
沉浸在	0.250596659
分立式	0.238663484
遇见	0.214797136
